device_id,session_id,sequence,device_timestamp_us,host_capture_monotonic_ns,host_received_monotonic_ns,width,height,jpeg_bytes,motion_score,relative_path
cam01,fusion_20260817T192552Z,1303,3734865915,486384134121043,486384296000000,320,240,6457,0.011547352187335491,frames/0000001303.jpg
cam01,fusion_20260817T192552Z,1304,3734937834,486384206049604,486384421000000,320,240,6597,0.010179262608289719,frames/0000001304.jpg
cam01,fusion_20260817T192552Z,1305,3735118032,486384386271560,486384500000000,320,240,6584,0.008922777138650417,frames/0000001305.jpg
cam01,fusion_20260817T192552Z,1306,3735225975,486384494228909,486384578000000,320,240,6555,0.011125628836452961,frames/0000001306.jpg
cam01,fusion_20260817T192552Z,1307,3735298132,486384566395502,486384781000000,320,240,6480,0.012541684322059155,frames/0000001307.jpg
cam01,fusion_20260817T192552Z,1308,3735334157,486384602425291,486384843000000,320,240,6531,0.01191489677876234,frames/0000001308.jpg
cam01,fusion_20260817T192552Z,1309,3735550140,486384818437004,486384890000000,320,240,6517,0.02776952274143696,frames/0000001309.jpg
cam01,fusion_20260817T192552Z,1310,3735586280,486384854581808,486385015000000,320,240,6486,0.014463099651038647,frames/0000001310.jpg
cam01,fusion_20260817T192552Z,1311,3735658209,486384926520370,486385093000000,320,240,6500,0.02210311032831669,frames/0000001311.jpg
cam01,fusion_20260817T192552Z,1312,3735766248,486385034573733,486385218000000,320,240,6426,0.026594635099172592,frames/0000001312.jpg
cam01,fusion_20260817T192552Z,1313,3735874307,486385142647098,486385375000000,320,240,6192,0.03815671056509018,frames/0000001313.jpg
cam01,fusion_20260817T192552Z,1314,3735946381,486385214730680,486385437000000,320,240,6166,0.04038352519273758,frames/0000001314.jpg
cam01,fusion_20260817T192552Z,1315,3736126509,486385394882626,486385968000000,320,240,6271,0.08190912753343582,frames/0000001315.jpg
cam01,fusion_20260817T192552Z,1316,3736522728,486385791154299,486386046000000,320,240,6454,0.09612951427698135,frames/0000001316.jpg
cam01,fusion_20260817T192552Z,1317,3736558754,486385827185089,486386546000000,320,240,6384,0.017504461109638214,frames/0000001317.jpg
cam01,fusion_20260817T192552Z,1318,3737026990,486386295483336,486386718000000,320,240,6455,0.039462145417928696,frames/0000001318.jpg
cam01,fusion_20260817T192552Z,1319,3737387173,486386655714218,486386859000000,320,240,6433,0.012674377299845219,frames/0000001319.jpg
cam01,fusion_20260817T192552Z,1320,3737423226,486386691772011,486387125000000,320,240,6483,0.009684436023235321,frames/0000001320.jpg
cam01,fusion_20260817T192552Z,1321,3737783364,486387051957888,486387234000000,320,240,6458,0.009758051484823227,frames/0000001321.jpg
cam01,fusion_20260817T192552Z,1322,3737819407,486387088005680,486387500000000,320,240,6448,0.009931865148246288,frames/0000001322.jpg
cam01,fusion_20260817T192552Z,1323,3738215834,486387484485380,486387718000000,320,240,6489,0.01281054224818945,frames/0000001323.jpg
cam01,fusion_20260817T192552Z,1324,3738251581,486387520237133,486387968000000,320,240,6541,0.011230171658098698,frames/0000001324.jpg
cam01,fusion_20260817T192552Z,1325,3738647815,486387916523808,486388109000000,320,240,6562,0.012510841712355614,frames/0000001325.jpg
cam01,fusion_20260817T192552Z,1326,3738683838,486387952551597,486388171000000,320,240,6510,0.012004220858216286,frames/0000001326.jpg
cam01,fusion_20260817T192552Z,1327,3738827779,486388096511732,486388281000000,320,240,6519,0.011964171193540096,frames/0000001327.jpg
cam01,fusion_20260817T192552Z,1328,3738935825,486388204572096,486388437000000,320,240,6530,0.009943865239620209,frames/0000001328.jpg
cam01,fusion_20260817T192552Z,1329,3739043883,486388312644461,486388562000000,320,240,6481,0.011031080968677998,frames/0000001329.jpg
cam01,fusion_20260817T192552Z,1330,3739151937,486388420712826,486388687000000,320,240,6561,0.011989549733698368,frames/0000001330.jpg
cam01,fusion_20260817T192552Z,1331,3739476091,486388744909919,486388890000000,320,240,6613,0.02699676714837551,frames/0000001331.jpg
cam01,fusion_20260817T192552Z,1332,3739512229,486388781052723,486389046000000,320,240,6584,0.013655519112944603,frames/0000001332.jpg
cam01,fusion_20260817T192552Z,1333,3739620170,486388889008072,486389140000000,320,240,6711,0.022508034482598305,frames/0000001333.jpg
cam01,fusion_20260817T192552Z,1334,3739728220,486388997072437,486389218000000,320,240,6677,0.030802389606833458,frames/0000001334.jpg
cam01,fusion_20260817T192552Z,1335,3739908313,486389177189378,486389281000000,320,240,6566,0.0625111386179924,frames/0000001335.jpg
cam01,fusion_20260817T192552Z,1336,3739981053,486389249939048,486389328000000,320,240,6507,0.04607955366373062,frames/0000001336.jpg
cam01,fusion_20260817T192552Z,1337,3740088521,486389357421335,486389484000000,320,240,6270,0.06034218519926071,frames/0000001337.jpg
cam01,fusion_20260817T192552Z,1338,3740196516,486389465430692,486389562000000,320,240,6212,0.05971859395503998,frames/0000001338.jpg
cam01,fusion_20260817T192552Z,1339,3740304554,486389573483054,486389750000000,320,240,6330,0.059382811188697815,frames/0000001339.jpg
cam01,fusion_20260817T192552Z,1340,3740340667,486389609600855,486389937000000,320,240,6312,0.0278021153062582,frames/0000001340.jpg
cam01,fusion_20260817T192552Z,1341,3740412571,486389681514414,486390000000000,320,240,6526,0.03925921022891998,frames/0000001341.jpg
cam01,fusion_20260817T192552Z,1342,3740556653,486389825615568,486390078000000,320,240,6616,0.041553765535354614,frames/0000001342.jpg
cam01,fusion_20260817T192552Z,1343,3740736723,486390005709507,486390140000000,320,240,6627,0.030070925131440163,frames/0000001343.jpg
cam01,fusion_20260817T192552Z,1344,3740844778,486390113778872,486390187000000,320,240,6667,0.01581733301281929,frames/0000001344.jpg
cam01,fusion_20260817T192552Z,1345,3740880919,486390149924676,486390296000000,320,240,6611,0.012483813799917698,frames/0000001345.jpg
cam01,fusion_20260817T192552Z,1346,3740952828,486390221843236,486390359000000,320,240,6689,0.01191108487546444,frames/0000001346.jpg
cam01,fusion_20260817T192552Z,1347,3741096901,486390365935389,486390437000000,320,240,6606,0.013871748931705952,frames/0000001347.jpg
cam01,fusion_20260817T192552Z,1348,3741204959,486390474007754,486390531000000,320,240,6674,0.011237473227083683,frames/0000001348.jpg
cam01,fusion_20260817T192552Z,1349,3741241080,486390510133556,486390671000000,320,240,6684,0.010664677247405052,frames/0000001349.jpg
cam01,fusion_20260817T192552Z,1350,3741385046,486390654118695,486390750000000,320,240,6536,0.01595183089375496,frames/0000001350.jpg
cam01,fusion_20260817T192552Z,1351,3741421189,486390690266499,486391140000000,320,240,6532,0.01155815925449133,frames/0000001351.jpg
cam01,fusion_20260817T192552Z,1352,3741529123,486390798214848,486391171000000,320,240,6602,0.010993804782629013,frames/0000001352.jpg
cam01,fusion_20260817T192552Z,1353,3741961454,486391230603322,486391343000000,320,240,6419,0.02151775360107422,frames/0000001353.jpg
cam01,fusion_20260817T192552Z,1354,3742069392,486391338555671,486391437000000,320,240,6562,0.017490843310952187,frames/0000001354.jpg
cam01,fusion_20260817T192552Z,1355,3742105535,486391374703476,486391500000000,320,240,6589,0.012684877961874008,frames/0000001355.jpg
cam01,fusion_20260817T192552Z,1356,3742249486,486391518673613,486391640000000,320,240,6303,0.019895441830158234,frames/0000001356.jpg
cam01,fusion_20260817T192552Z,1357,3742285665,486391554857423,486391750000000,320,240,6334,0.0131981885060668,frames/0000001357.jpg
cam01,fusion_20260817T192552Z,1358,3742465747,486391734963363,486391937000000,320,240,6316,0.008339835330843925,frames/0000001358.jpg
cam01,fusion_20260817T192552Z,1359,3742501743,486391770964148,486392093000000,320,240,6378,0.012535793706774712,frames/0000001359.jpg
cam01,fusion_20260817T192552Z,1360,3742861910,486392131179028,486392250000000,320,240,6598,0.012899068184196949,frames/0000001360.jpg
cam01,fusion_20260817T192552Z,1361,3742897903,486392167176813,486392390000000,320,240,6626,0.012761267833411694,frames/0000001361.jpg
cam01,fusion_20260817T192552Z,1362,3743005855,486392275143164,486392468000000,320,240,6598,0.010850455611944199,frames/0000001362.jpg
cam01,fusion_20260817T192552Z,1363,3743077891,486392347188741,486392562000000,320,240,6562,0.012344243936240673,frames/0000001363.jpg
cam01,fusion_20260817T192552Z,1364,3743257983,486392527304682,486392671000000,320,240,6581,0.026107536628842354,frames/0000001364.jpg
cam01,fusion_20260817T192552Z,1365,3743294112,486392563438485,486392796000000,320,240,6708,0.02045382373034954,frames/0000001365.jpg
cam01,fusion_20260817T192552Z,1366,3743438073,486392707418623,486392875000000,320,240,6456,0.03924746438860893,frames/0000001366.jpg
cam01,fusion_20260817T192552Z,1367,3743546136,486392815495989,486393093000000,320,240,6243,0.03571563586592674,frames/0000001367.jpg
cam01,fusion_20260817T192552Z,1368,3743654242,486392923616361,486393281000000,320,240,6188,0.053385961800813675,frames/0000001368.jpg
cam01,fusion_20260817T192552Z,1369,3743798320,486393067713514,486393375000000,320,240,6214,0.07298565655946732,frames/0000001369.jpg
cam01,fusion_20260817T192552Z,1370,3744158431,486393427872388,486393656000000,320,240,6504,0.08930066227912903,frames/0000001370.jpg
cam01,fusion_20260817T192552Z,1371,3744194566,486393464012191,486393765000000,320,240,6565,0.022131552919745445,frames/0000001371.jpg
cam01,fusion_20260817T192552Z,1372,3744302505,486393571965541,486393953000000,320,240,6445,0.02298812009394169,frames/0000001372.jpg
cam01,fusion_20260817T192552Z,1373,3744698823,486393968336227,486394140000000,320,240,6564,0.031929247081279755,frames/0000001373.jpg
cam01,fusion_20260817T192552Z,1374,3744734844,486394004362016,486394281000000,320,240,6530,0.01132677961140871,frames/0000001374.jpg
cam01,fusion_20260817T192552Z,1375,3744806758,486394076285576,486394531000000,320,240,6502,0.011537326499819756,frames/0000001375.jpg
cam01,fusion_20260817T192552Z,1376,3745202955,486394472535246,486394718000000,320,240,6565,0.022129764780402184,frames/0000001376.jpg
cam01,fusion_20260817T192552Z,1377,3745239078,486394508663048,486394828000000,320,240,6533,0.010496595874428749,frames/0000001377.jpg
cam01,fusion_20260817T192552Z,1378,3745347025,486394616624399,486395640000000,320,240,6491,0.011654258705675602,frames/0000001378.jpg
cam01,fusion_20260817T192552Z,1379,3746463704,486395733451850,486395859000000,320,240,6320,0.018620815128087997,frames/0000001379.jpg
cam01,fusion_20260817T192552Z,1380,3746571641,486395841403199,486395953000000,320,240,6468,0.010345248505473137,frames/0000001380.jpg
cam01,fusion_20260817T192552Z,1381,3746607765,486395877532001,486396046000000,320,240,6499,0.01039874367415905,frames/0000001381.jpg
cam01,fusion_20260817T192552Z,1382,3746715712,486395985493352,486396312000000,320,240,6584,0.010997701436281204,frames/0000001382.jpg
cam01,fusion_20260817T192552Z,1383,3746823764,486396093559716,486396390000000,320,240,6583,0.010194818489253521,frames/0000001383.jpg
cam01,fusion_20260817T192552Z,1384,3747184059,486396453902614,486396593000000,320,240,6515,0.010618719272315502,frames/0000001384.jpg
cam01,fusion_20260817T192552Z,1385,3747291996,486396561853963,486396968000000,320,240,6545,0.011435508728027344,frames/0000001385.jpg
cam01,fusion_20260817T192552Z,1386,3747328120,486396597982765,486397046000000,320,240,6502,0.011948750354349613,frames/0000001386.jpg
cam01,fusion_20260817T192552Z,1387,3747796369,486397066294014,486397171000000,320,240,6500,0.015257234685122967,frames/0000001387.jpg
cam01,fusion_20260817T192552Z,1388,3747832420,486397102349807,486397421000000,320,240,6417,0.01187879592180252,frames/0000001388.jpg
cam01,fusion_20260817T192552Z,1389,3747940323,486397210267151,486397531000000,320,240,6431,0.01144304871559143,frames/0000001389.jpg
cam01,fusion_20260817T192552Z,1390,3748300502,486397570494033,486398078000000,320,240,6494,0.008554194122552872,frames/0000001390.jpg
cam01,fusion_20260817T192552Z,1391,3748408553,486397678559398,486398109000000,320,240,6567,0.00803455151617527,frames/0000001391.jpg
cam01,fusion_20260817T192552Z,1392,3748876787,486398146855644,486398296000000,320,240,6649,0.012108881026506424,frames/0000001392.jpg
cam01,fusion_20260817T192552Z,1393,3748984842,486398254925009,486399671000000,320,240,6634,0.009886506013572216,frames/0000001393.jpg
cam01,fusion_20260817T192552Z,1394,3749020974,486398291061813,486399796000000,320,240,6557,0.012968001887202263,frames/0000001394.jpg
cam01,fusion_20260817T192552Z,1395,3750497722,486399768006131,486400531000000,320,240,6644,0.06841656565666199,frames/0000001395.jpg
cam01,fusion_20260817T192552Z,1396,3750857902,486400128234013,486400609000000,320,240,6426,0.04968438670039177,frames/0000001396.jpg
cam01,fusion_20260817T192552Z,1397,3751362185,486400632584052,486400796000000,320,240,6358,0.0635468065738678,frames/0000001397.jpg
cam01,fusion_20260817T192552Z,1398,3751398215,486400668618842,486400890000000,320,240,6377,0.01178734377026558,frames/0000001398.jpg
cam01,fusion_20260817T192552Z,1399,3751470120,486400740533401,486401140000000,320,240,6307,0.013165407814085484,frames/0000001399.jpg
cam01,fusion_20260817T192552Z,1400,3751902302,486401172772856,486401375000000,320,240,6462,0.04061194881796837,frames/0000001400.jpg
cam01,fusion_20260817T192552Z,1401,3752010354,486401280839220,486403218000000,320,240,6407,0.031091010197997093,frames/0000001401.jpg
cam01,fusion_20260817T192552Z,1402,3752370655,486401641188118,486403359000000,320,240,6483,0.058269187808036804,frames/0000001402.jpg
cam01,fusion_20260817T192552Z,1403,3754027366,486403298119361,486403515000000,320,240,6509,0.07144994288682938,frames/0000001403.jpg
cam01,fusion_20260817T192552Z,1404,3754063496,486403334254164,486404562000000,320,240,6507,0.01095819752663374,frames/0000001404.jpg
cam01,fusion_20260817T192552Z,1405,3754171432,486403442204513,486404640000000,320,240,6459,0.011522467248141766,frames/0000001405.jpg
cam01,fusion_20260817T192552Z,1406,3755396141,486404667076325,486404843000000,320,240,6410,0.03395281732082367,frames/0000001406.jpg
cam01,fusion_20260817T192552Z,1407,3755504100,486404775049678,486405406000000,320,240,6343,0.01496715098619461,frames/0000001407.jpg
cam01,fusion_20260817T192552Z,1408,3755540504,486404811458517,486405500000000,320,240,6205,0.0156979002058506,frames/0000001408.jpg
cam01,fusion_20260817T192552Z,1409,3756224599,486405495644460,486405625000000,320,240,6075,0.10002686083316803,frames/0000001409.jpg
cam01,fusion_20260817T192552Z,1410,3756260561,486405531611241,486405765000000,320,240,6010,0.029128456488251686,frames/0000001410.jpg
cam01,fusion_20260817T192552Z,1411,3756368582,486405639646602,486405906000000,320,240,6240,0.05624862015247345,frames/0000001411.jpg
cam01,fusion_20260817T192552Z,1412,3756476582,486405747660959,486406000000000,320,240,6404,0.04931134730577469,frames/0000001412.jpg
cam01,fusion_20260817T192552Z,1413,3756656674,486405927776900,486406078000000,320,240,6566,0.06408805400133133,frames/0000001413.jpg
cam01,fusion_20260817T192552Z,1414,3756728702,486405999814476,486406171000000,320,240,6628,0.026516562327742577,frames/0000001414.jpg
cam01,fusion_20260817T192552Z,1415,3756800741,486406071863053,486406265000000,320,240,6661,0.02312949299812317,frames/0000001415.jpg
cam01,fusion_20260817T192552Z,1416,3756872771,486406143902628,486406328000000,320,240,6548,0.019162869080901146,frames/0000001416.jpg
cam01,fusion_20260817T192552Z,1417,3756980825,486406251970993,486406484000000,320,240,6674,0.01518833264708519,frames/0000001417.jpg
cam01,fusion_20260817T192552Z,1418,3757088882,486406360042358,486406578000000,320,240,6619,0.01366011518985033,frames/0000001418.jpg
cam01,fusion_20260817T192552Z,1419,3757196937,486406468111723,486406656000000,320,240,6622,0.012390319257974625,frames/0000001419.jpg
cam01,fusion_20260817T192552Z,1420,3757341008,486406612201876,486406734000000,320,240,6669,0.01660316064953804,frames/0000001420.jpg
cam01,fusion_20260817T192552Z,1421,3757413046,486406684249452,486406812000000,320,240,6633,0.009790152311325073,frames/0000001421.jpg
cam01,fusion_20260817T192552Z,1422,3757449192,486406720400257,486406906000000,320,240,6731,0.011171125806868076,frames/0000001422.jpg
cam01,fusion_20260817T192552Z,1423,3757593135,486406864362393,486407000000000,320,240,6670,0.0128343366086483,frames/0000001423.jpg
cam01,fusion_20260817T192552Z,1424,3757737207,486407008453546,486407109000000,320,240,6675,0.012502042576670647,frames/0000001424.jpg
cam01,fusion_20260817T192552Z,1425,3757845259,486407116519910,486407296000000,320,240,6693,0.009233575314283371,frames/0000001425.jpg
cam01,fusion_20260817T192552Z,1426,3757881400,486407152665715,486407406000000,320,240,6664,0.011209269054234028,frames/0000001426.jpg
cam01,fusion_20260817T192552Z,1427,3757953313,486407224588275,486407453000000,320,240,6633,0.009281369857490063,frames/0000001427.jpg
cam01,fusion_20260817T192552Z,1428,3758133696,486407404995255,486407562000000,320,240,6614,0.013495828956365585,frames/0000001428.jpg
cam01,fusion_20260817T192552Z,1429,3758205442,486407476750793,486407640000000,320,240,6705,0.01243031769990921,frames/0000001429.jpg
cam01,fusion_20260817T192552Z,1430,3758313493,486407584816157,486407734000000,320,240,6512,0.020803632214665413,frames/0000001430.jpg
